uniprot	names	abs_Xexp	cap_Xexp	UB_Xexp	abs_XNlim	cap_XNlim	UB_XNlim	abs_Aexp	cap_Aexp	UB_Aexp	abs_ANlim	cap_ANlim	UB_ANlim	abs_Gexp	cap_Gexp	UB_Gexp	abs_GNlim	cap_GNlim	UB_GNlim
M7WT15	imidazoleglycerol-phosphate dehydratase (ec 4.2.1.19)	1.32473766406511e-06	0.000591242345243593	0.00224060011046624	1.67247809980798e-07	0.000208678976977155	0.00080145979438603	1.58760592887887e-06	0.000746905792728751	0.00212557720710493	1.54093475164631e-07	0.000207549041071105	0.000742443686414525	6.78508847525193e-06	0.0023172416979311	0.00292808837391018	2.4239634491852e-07	0.000222546071790961	0.00108919624133471
M7WT18	60s ribosomal protein l44	0.00570411024902559	0.069568990963959	0.081992137157497	0.000706098538598547	0.0203446312683733	0.0347068732425841	0.00678849316659466	0.116923711420544	0.0580591659648762	0.000627322817509536	0.0254955211068812	0.0246052165350809	0.0292637339093238	0.221320537602805	0.132223309351626	0.00103899719860623	0.0199268554682566	0.0521405497350725
M7WT20	phosphatidylinositol 3-kinase vps34 (ec 2.7.1.137)	4.07890658882133e-06	4.07890658882133e-09	1000.0	1.54571435617094e-06	1.54571435617094e-09	1000.0	6.01394247650644e-06	6.01394247650644e-09	1000.0	1.03780324041669e-06	1.03780324041669e-09	1000.0	6.19183770162383e-06	6.19183770162383e-09	1000.0	4.31669654682901e-06	4.31669654682901e-09	1000.0
M7WT33	dol-p-man:protein alpha-mannosyltransferase, glycosyltransferase family 39 protein	0.000120716652189178	1.20716652189178e-07	1000.0	3.46104169260106e-05	3.46104169260106e-08	1000.0	0.000206889884947227	2.06889884947227e-07	1000.0	1.55629887829042e-05	1.55629887829042e-08	1000.0	0.000303167598011652	3.03167598011652e-07	1000.0	3.24867771564603e-05	3.24867771564603e-08	1000.0
M7WT53	phospholipid:diacylglycerol acyltransferase	0.000155045019068488	1.55045019068488e-07	1000.0	0.000103807558352351	1.03807558352351e-07	1000.0	7.98401876576494e-06	0.628644614762515	1.27003692997212e-05	8.88129021929827e-06	0.776774310294635	1.14335529658924e-05	0.000195179737800389	1.95179737800389e-07	1000.0	1.03932173662195e-05	0.562893437173881	1.84639164002351e-05
M7WT61	cystathionine beta-lyase	1.52928775455232e-05	0.126720771178481	0.000120681695694416	1.36397477023719e-06	0.0176345579041945	7.73466949184336e-05	2.67735939908106e-05	0.222821767471019	0.000120156994959179	3.46691352528675e-06	0.0558312697660431	6.20962686289349e-05	0.000177581291041957	0.541755032043559	0.000327788909264214	8.09630330816376e-06	0.0572590531136013	0.000141397785466357
M7WT77	aspartate-semialdehyde dehydrogenase	2.25809412181532e-05	0.00699405798134361	0.00322858936519929	2.7128324336226e-06	0.00324565272991364	0.000835835703746033	3.97933000013631e-05	0.0192100602238525	0.00207148231383227	3.40982294859962e-06	0.0040309252044454	0.000845915708095795	0.00010246514140115	0.0206617124922805	0.00495917951812721	4.64540962048563e-06	0.00470259920643649	0.000987838728447753
M7WT79	xylitol dehydrogenase	0.000731537033216741	0.0261172379121497	0.0280097396086602	0.000213207789388857	0.0282344803230384	0.00755132685105192	0.0	0.0	1000.0	0.0	0.0	0.00100708468310722	0.0	0.0	1000.0	0.0	0.0	0.000558307556666712
M7WT83	d-arabinono-1,4-lactone oxidase	0.0	0.0	1000.0	1.80126638431311e-22	1.80126638431311e-25	1000.0	0.0	0.0	1000.0	7.56531881411504e-21	7.56531881411504e-24	1000.0	0.0	0.0	1000.0	0.0	0.0	1000.0
M7WT97	alpha-ketoglutarate dependent taurine dioxygenase	0.0	0.0	1000.0	0.0	0.0	1000.0	0.0	0.0	1000.0	0.0	0.0	1000.0	0.0	0.0	1000.0	0.0	0.0	1000.0
M7WTA9	uridine kinase (ec 2.7.1.48)	4.27453019928527e-07	0.0066929292842807	6.38663583272068e-05	5.55500761644135e-08	0.00126723124425075	4.38357848391415e-05	8.78169778369197e-07	0.0144579181436471	6.07397115991468e-05	6.61298257905047e-07	0.0165100749571866	4.00542250486388e-05	1.20400236423492e-06	0.0119372107776905	0.000100861280466379	3.773017806699e-07	0.00735232289296958	5.13173572709494e-05
M7WTD9	serine-trna ligase	0.000776477240395131	0.253905190764121	0.00305813850460616	9.62609170290389e-05	0.108393850172079	0.000888066222172395	0.000926385488135803	0.579817305661038	0.00159771962494229	8.54348601725124e-05	0.0895216023461277	0.000954349094894278	0.00350180277751791	0.998000000749199	0.00350882041572055	0.000141715611617576	0.138797409436811	0.0010210249037976
M7WTF8	4-phosphopantetheinyl transferase	6.15813658957583e-06	6.15813658957583e-09	1000.0	7.56974648423643e-07	7.56974648423643e-10	1000.0	7.48028286100842e-06	7.48028286100842e-09	1000.0	6.7515603000193e-07	6.7515603000193e-10	1000.0	3.1353207929121e-05	3.1353207929121e-08	1000.0	1.11350715961455e-06	1.11350715961455e-09	1000.0
M7WTG7	glutamate carboxypeptidase	2.96746163443876e-09	3.11526328768159e-06	0.000952555646314946	3.42334158351919e-11	3.42334158351919e-14	1000.0	3.50709201648212e-09	6.50347891627399e-06	0.000539263994184119	6.3036393904658e-10	1.65540081664519e-06	0.000380792333015798	2.50134061193756e-09	3.47791346218951e-06	0.000719207260080258	3.65698133252428e-11	8.30119369988996e-08	0.000440536802866407
M7WTI0	pyruvate dehydrogenase e1 component subunit alpha (ec 1.2.4.1)	0.00042553966786606	0.0727206022787516	0.00585170714393821	0.000184430241193923	0.0616292037422673	0.00299257868015313	0.000846558947037931	0.253674028769381	0.00333719203004243	0.000374277674033409	0.150515590110732	0.00248663725636699	0.00120722538563843	0.148224095359055	0.00814459607740613	0.000217355013520196	0.0613812239619733	0.00354106678704958
M7WTK2	glycoside hydrolase family 17 protein	0.0	0.0	1000.0	0.0	0.0	1000.0	0.0	0.0	1000.0	0.0	0.0	1000.0	0.0	0.0	1000.0	0.0	0.0	1000.0
M7WTN9	alcohol dehydrogenase (nadp+)	2.70149363573325e-11	3.40944186442745e-10	0.0792356562497633	0.0	0.0	0.0280917859707311	4.23827819745416e-11	6.32728692001078e-09	0.0066984131603865	8.7966822038911e-11	1.7872633165619e-08	0.00492187252005653	9.02194784467874e-13	4.05626488744836e-10	0.00222420085842917	3.23912716949525e-11	7.35385350619453e-09	0.00440466643341041
M7WTR2	ribosomal protein l37	0.00570411024902559	0.021711238210637	0.262726160234885	0.000706098538598547	0.00640733983176196	0.110201512193614	0.00678849316659466	0.0403392632173532	0.168285006347721	0.000627322817509536	0.00795098289895828	0.078898775847163	0.0292637339093238	0.0803629859032112	0.364144432669151	0.00103899719860623	0.0085164831243077	0.121998386357478
M7WTT0	cysteine desulfurase	0.0	0.0	0.000437870166345485	0.0	0.0	0.000173241393843293	0.0	0.0	0.000639321450949352	2.91199339354188e-23	1.04636930786144e-19	0.000278294993140937	3.2614326007669e-20	3.98059674844081e-17	0.000819332579228077	1.04831762167508e-21	5.61972167211811e-18	0.000186542623076199
M7WTV5	phosphoglucomutase	3.28784649409532e-07	0.00198886532176332	0.00016531267643504	2.46083513734726e-08	0.000482967351577331	5.09524117791891e-05	6.70731121934231e-08	0.000973543059983033	6.88958865307838e-05	7.23869822799791e-07	7.23869822799791e-10	1000.0	4.03078323597393e-08	0.000525458577373596	7.67098189950773e-05	8.7728634939184e-08	0.00150522248539382	5.82828357870505e-05
M7WTZ3	para-aminobenzoate synthetase	4.69251482444657e-08	4.69251482444657e-11	1000.0	4.56229237305794e-07	4.56229237305794e-10	1000.0	4.37829072319863e-08	4.37829072319863e-11	1000.0	3.84209171317588e-07	3.84209171317588e-10	1000.0	2.40718393969238e-07	2.40718393969238e-10	1000.0	5.26641253147032e-07	5.26641253147032e-10	1000.0
M7WU06	nadph2:quinone reductase	0.0	0.0	0.00105751433283252	0.0	0.0	0.000417327473008588	4.60975658686524e-22	5.63021709306601e-19	0.000818752902537713	1.92073191119385e-23	4.95229547142837e-20	0.000387846791912006	1.53658552895508e-22	1.86608875100046e-19	0.000823425749783487	3.8414638223877e-23	6.78796378256909e-20	0.000565922851894445
M7WU96	40s ribosomal protein s0	0.00570411024902559	0.0560857883252996	0.101703308794405	0.000706098538598547	0.0235042586030585	0.0300413023241101	0.00678849316659466	0.0867024760627337	0.0782964163755004	0.000627322817509536	0.0152099063133018	0.0412443577618168	0.0292637339093238	0.169276543028969	0.172875304431966	0.00103899719860623	0.0326634019822449	0.031809215683382
M7WU99	glycoside hydrolase family 61 protein	0.0	0.0	6.17578024129774e-05	0.0	0.0	1000.0	0.0	0.0	1.29424472462477e-05	0.0	0.0	1000.0	0.0	0.0	2.98087317274212e-05	0.0	0.0	1000.0
M7WUA2	tyrosine--trna ligase (ec 6.1.1.1) (tyrosyl-trna synthetase)	0.0	0.0	1000.0	0.0	0.0	7.01727176809009e-05	0.0	0.0	0.000202734873107824	0.0	0.0	0.000238083334739477	0.0	0.0	0.00041229742186898	0.0	0.0	7.66304702755578e-05
M7WUD3	fumarate reductase flavoprotein subunit	0.0	0.0	0.0131346212221032	0.0	0.0	0.00268651875071173	0.0	0.0	0.00515607140239124	0.0	0.0	0.00233083885988582	0.0	0.0	0.00408033363402484	0.0	0.0	0.00444521640729361
M7WUF2	uridylate kinase (uk) (ec 2.7.4.14) (atp:ump phosphotransferase) (deoxycytidylate kinase) (ck) (dcmp kinase) (uridine monophosph... <Preview truncated at 128 characters>	2.5729603868123e-05	0.00812558017609053	0.00316649436846765	7.48147094412658e-06	0.00418806779103458	0.00178637770862788	2.15409633984064e-05	0.00848944629778462	0.00253738143134584	6.76837660643387e-06	0.0040222189511724	0.00168274693362006	6.70366737334184e-05	0.00741767729670194	0.00903742115651544	6.10435749638009e-06	0.00246307637748749	0.00247834681545968
M7WUH8	nadh-cytochrome b5 reductase (ec 1.6.2.2)	3.07946017914974e-06	0.00227270574223929	0.00135497531506897	1.30526321124366e-06	0.00386362217875901	0.000337834071462678	7.4551888102167e-06	0.00345453422654598	0.00215808798561848	4.38441541415232e-06	0.00290907456370352	0.00150715126688625	4.04040138308452e-06	0.00199998349782207	0.00202021736053543	2.04140484428984e-06	0.00268180572029258	0.000761205343415827
M7WUI0	cytochrome c oxidase, subunit via	0.00362997735415907	0.107198031540715	0.0338623508471829	0.0015676039225255	0.0646997802959959	0.0242288909692406	0.0115643980720995	0.257154909131981	0.0449705514513986	0.00335752989095265	0.10962816625802	0.0306265260612896	0.00977043622309748	0.129755865541806	0.0752986092944643	0.00184932879843015	0.0838740836636015	0.022048870373921
M7WUI5	pyruvate kinase (ec 2.7.1.40)	0.000100666464012046	0.00866567721713757	0.0116166874774615	3.21487743391648e-05	0.00578209338589413	0.00556005795713958	4.55628539698802e-08	2.07698847026032e-05	0.00219369797291988	3.24781235870502e-08	1.31253012265173e-05	0.00247446691139049	0.000287378314648631	0.0214563436023038	0.0133936294074716	4.07509864407268e-05	0.00617629945150027	0.00659796157241503
M7WUJ6	acyl-coa dehydrogenase	3.78329609329878e-05	0.0329822212129616	0.00114707134758165	6.16041601779996e-06	0.0108595189011318	0.000567282590866701	0.00411022838138136	0.830491414117257	0.00494915216643171	0.00131849543512538	0.592991369514889	0.002223464797142	4.1667077790423e-05	0.0284352907226549	0.00146532976211937	1.72157425821145e-05	0.0502847679981343	0.000342364959956726
M7WUM6	peroxiredoxin (ec 1.11.1.15)	2.4111022354282e-11	7.11618070122495e-10	0.0338819703526242	2.49086801548177e-12	1.35908412151909e-10	0.0183275485015427	1.93349514221561e-11	5.36918202855242e-10	0.0360109814108296	1.01057523092903e-11	5.50471197703764e-10	0.0183583670706941	0.0	0.0	0.0450230135770714	0.0	0.0	0.0367556770122631
M7WUP1	farnesyl diphosphate synthase	2.03194964974514e-06	0.00299874400371488	0.000677600237708832	8.05975111160786e-07	0.00514969464302571	0.000156509301430586	2.37983508352418e-06	0.00424316603047158	0.000560863059902394	7.62267769516266e-07	0.00172887268787224	0.000440904512439493	2.02806135843701e-06	0.00165949976664362	0.00122209198169326	1.70938531561223e-06	0.00941547894225971	0.000181550543110447
M7WUP8	ribose 5-phosphate isomerase a	4.10760095691967e-06	0.000729314888886935	0.00563213643312369	1.06032650638796e-06	0.000454324479142406	0.00233385290704446	1.03354792405635e-06	0.000304719709241851	0.00339179873408201	5.40412985264749e-08	2.37481258159446e-05	0.00227560267051438	3.62264238312821e-06	0.000596878148627721	0.00606931647850906	1.69216277896322e-07	6.22728026709087e-05	0.00271733839876413
M7WUQ8	carbamoyl-phosphate synthase small subunit	1.56003667375074e-06	0.00166689054079853	0.000935896290468719	1.45436037123805e-09	1.45436037123805e-12	1000.0	1.93683571629381e-06	0.0015335222108011	0.00126299815069651	2.42904695686969e-07	0.000375170976528345	0.000647450658189753	6.55980442520481e-06	0.00102118797660712	0.00642369923606	3.6941072024977e-07	0.000394192293991615	0.00093713328718097
M7WUR1	ornithine carbamoyltransferase	1.36610120904672e-06	0.00276385070309244	0.000494274603008838	1.60189321143417e-07	0.000756551434874519	0.000211736193679926	1.63312072589923e-06	0.00295283548501665	0.000553068646792566	1.98540415470828e-07	0.000438128443463713	0.000453155731915569	6.46457003344291e-06	0.005842792528613	0.00110641786470852	3.11225485254807e-07	0.00166980639392566	0.000186384173870077
M7WUU3	adenosylhomocysteinase (ec 3.3.1.1)	0.00217003590017109	0.0765385755733159	0.0283521855994357	0.000442870961319858	0.0809915505516654	0.00546811313406509	0.005628260271433	0.18326849940252	0.0307104619167062	0.000733324749545775	0.0548540165884827	0.0133686609505227	0.00874068853082672	0.154716477857567	0.0564948779332572	0.00102507423522336	0.11157023658721	0.00918770333898237
M7WUV4	cystathionine gamma-lyase	1.44293239079218e-06	0.0226478339704645	6.37117170972703e-05	3.97214408813696e-06	3.97214408813696e-09	1000.0	1.25229521295886e-05	1.25229521295886e-08	1000.0	2.81806571448349e-07	0.0267287447738858	1.05432026020046e-05	4.30367274023085e-07	0.00160286593074939	0.00026849860975077	3.90437625280288e-06	3.90437625280288e-09	1000.0
M7WUY3	asparaginyl-trna synthetase	0.000149731305948001	0.221545724818197	0.000675848320119345	1.85342894584738e-05	0.0974489653831164	0.000190194830551634	0.0001781895028673	0.507856187537932	0.000350866066496416	1.64663839616516e-05	0.0654408875587093	0.000251622259048352	0.000768147533192701	0.990747673422728	0.000775321056812567	2.72726845891543e-05	0.117687946146131	0.00023173728051376
M7WV09	phytoene synthase	2.77513026094988e-14	2.77513026094988e-17	1000.0	3.46199670493708e-22	3.46199670493708e-25	1000.0	3.42181396879551e-14	3.42181396879551e-17	1000.0	5.62491568153935e-15	5.62491568153935e-18	1000.0	0.0	0.0	1000.0	0.0	0.0	1000.0
M7WV44	37s ribosomal protein s24	0.00570411024902559	0.0749496400063514	0.0761059058928397	0.000706098538598547	0.0222778975057762	0.0316950259069766	0.00678849316659466	0.116672737424127	0.0581840566739873	0.000627322817509536	0.0233826493106944	0.0268285603215466	0.0292637339093238	0.179611660079338	0.162927807116739	0.00103899719860623	0.0221619044356826	0.0468821261106675
M7WV59	methylglutaconyl-coa hydratase	3.54864649571345e-05	3.54864649571345e-08	1000.0	4.11595323529578e-06	4.11595323529578e-09	1000.0	2.74534515295009e-05	2.74534515295009e-08	1000.0	1.63502407196642e-05	1.63502407196642e-08	1000.0	1.3480376310127e-05	1.3480376310127e-08	1000.0	2.19925505174411e-05	2.19925505174411e-08	1000.0
M7WV68	abc efflux transporter	5.63383881248171e-07	5.63383881248171e-10	1000.0	9.99551789148588e-08	9.99551789148588e-11	1000.0	4.12585147512022e-07	4.12585147512022e-10	1000.0	9.31015084801726e-08	9.31015084801726e-11	1000.0	2.03282845623943e-06	2.03282845623943e-09	1000.0	3.3828740872566e-07	3.3828740872566e-10	1000.0
M7WV85	n-acetyl-gamma-glutamyl-phosphate reductase / acetylglutamate kinase	9.63385574489639e-06	0.0066660270954127	0.00144521700962272	1.18759940677664e-06	0.00182562643918482	0.000650516108490919	1.1422559016492e-05	0.00548569738708667	0.00208224373502276	1.08338040064645e-06	0.000688530404284611	0.00157346777121933	4.91134607949076e-05	0.0143091398782697	0.00343231397643215	1.77293589466437e-06	0.00157355553347885	0.0011267069111598
M7WV94	adenylate kinase isoenzyme 6 homolog (ak6) (ec 2.7.4.3) (dual activity adenylate kinase/atpase) (ak/atpase)	4.28789782877089e-07	4.28789782877089e-10	1000.0	8.98455737679724e-08	8.98455737679724e-11	1000.0	2.94580155052149e-06	2.94580155052149e-09	1000.0	9.95208975409792e-07	9.95208975409792e-10	1000.0	1.2314569244349e-06	1.2314569244349e-09	1000.0	1.21693612643437e-07	1.21693612643437e-10	1000.0
M7WVB7	serine palmitoyltransferase	0.0	0.0	1000.0	0.0	0.0	1000.0	0.0	0.0	1000.0	0.0	0.0	1000.0	0.0	0.0	1000.0	0.0	0.0	1000.0
M7WVD1	gpi-anchored wall transfer protein (ec 2.3.-.-)	0.0	0.0	1000.0	0.0	0.0	1000.0	1.54105328893867e-18	1.54105328893867e-21	1000.0	3.06901212613914e-22	3.06901212613914e-25	1000.0	0.0	0.0	1000.0	4.09201616818552e-22	4.09201616818552e-25	1000.0
M7WVH1	gamma-glutamylcyclotransferase (ec 4.3.2.-)	1.92989037555717e-10	1.92989037555717e-13	1000.0	8.44227616089332e-11	8.44227616089332e-14	1000.0	2.32030536681085e-10	2.32030536681085e-13	1000.0	7.98956685872873e-11	7.98956685872873e-14	1000.0	2.2279179400194e-10	2.2279179400194e-13	1000.0	3.69417617100996e-10	3.69417617100996e-13	1000.0
M7WVH5	hydroxyacid-oxoacid transhydrogenase	4.02708188988555e-08	0.000298226831953356	0.000135034190703384	2.6289107484783e-07	0.00370241507227666	7.10052951157026e-05	8.6848401072308e-06	0.00929822581257933	0.000934031962902138	3.68019194730173e-06	0.00386101301745586	0.00095316745389445	3.13587471958799e-07	3.13587471958799e-10	1000.0	1.90068662163804e-06	0.00504489091623634	0.00037675475113266
M7WVH9	thij/pfpi domain protein	2.11628526033769e-05	0.00245793401018527	0.00861001658941273	8.90385479203842e-06	0.00100647309115656	0.00884659000848872	7.62754864002406e-05	0.0054694618228015	0.0139457023143041	3.20085523268307e-05	0.00399941589465878	0.00800330677526639	3.75246311733406e-05	0.00487235969206805	0.00770153140262383	7.17559095569356e-05	0.00486480927734694	0.0147499943915722
M7WVL3	60s ribosomal protein l19	0.00570411024902559	0.0485455081931266	0.117500268538402	0.000706098538598547	0.0224575170013729	0.0314415230568625	0.00678849316659466	0.0757960905755516	0.0895625765794353	0.000627322817509536	0.0166125934925628	0.0377618833441255	0.0292637339093238	0.153081994634126	0.191163787611114	0.00103899719860623	0.0167560757957957	0.0620071913775258
M7WVM4	calcium-transporting atpase (ec 7.2.2.10)	0.0	0.0	1000.0	0.0	0.0	1000.0	0.0	0.0	1000.0	0.0	0.0	1000.0	0.0	0.0	1000.0	0.0	0.0	1000.0
M7WVP5	xanthine phosphoribosyltransferase	1.08621798714086e-07	5.78688107962707e-05	0.00187703526682953	8.14394833587884e-08	6.98459504480082e-05	0.00116598718803906	1.87577086665595e-07	0.000108035422366763	0.00173625541101511	1.22722080096583e-07	0.000130765888159709	0.000938486954233034	1.18566427779382e-07	3.003841602325e-05	0.00394715978657497	2.03640188466344e-08	1.92172669539512e-05	0.00105967299592762
M7WVT2	nadh-cytochrome b5 reductase (ec 1.6.2.2)	0.0	0.0	1000.0	0.0	0.0	1000.0	0.0	0.0	1000.0	0.0	0.0	1000.0	0.0	0.0	1000.0	0.0	0.0	1000.0
M7WVT6	protein of carbohydrate kinase, fggy type family	0.000202207832659113	0.0401340825382623	0.00503830709139385	6.44177416027307e-05	0.0515204740708591	0.00125033285823677	0.0	0.0	0.000668936267503999	0.0	0.0	0.000355117246805296	0.0	0.0	0.000922236358274736	0.0	0.0	0.00047263743863446
M7WVT8	para-aminobenzoate synthase, component i	1.29046015946803e-10	1.29046015946803e-13	1000.0	1.25464846964453e-09	1.25464846964453e-12	1000.0	1.20404728727153e-10	1.20404728727153e-13	1000.0	1.05659043612302e-09	1.05659043612302e-12	1000.0	6.61985116062085e-10	6.61985116062085e-13	1000.0	1.44828430158176e-09	1.44828430158176e-12	1000.0
M7WVW2	succinate--coa ligase [adp-forming] subunit alpha, mitochondrial (ec 6.2.1.5) (succinyl-coa synthetase subunit alpha) (scs-alpha... <Preview truncated at 128 characters>	0.000735924094952895	0.0962974284843837	0.00764219882644361	0.000409961125693836	0.141972741645473	0.00288760448620179	0.000160726202070038	0.0186112381516891	0.00863597578839488	5.4961605906643e-05	0.00910103858535212	0.00603904767474585	0.00136864167053184	0.132517436650017	0.0103280119592599	0.000458862928268823	0.133074126136222	0.00344817540112273
M7WVW4	translation initiation factor 5b	4.2736831337072e-07	0.0034998290104638	0.00012211119803081	3.84908617441105e-08	0.000999997115402533	3.84909727750731e-05	2.48838512261348e-07	0.00349999929174628	7.10967321759635e-05	2.40046982111218e-08	0.0005	4.80093964222436e-05	3.0692722477095e-07	0.00249999946327177	0.000122770916266227	6.90297978526118e-08	0.00149989673707966	4.6023033550306e-05
M7WVZ5	homoserine o-acetyltransferase	1.37989882331717e-05	1.37989882331717e-08	1000.0	1.4187469982819e-06	1.4187469982819e-09	1000.0	1.99985991610682e-05	1.99985991610682e-08	1000.0	2.12141163085559e-06	2.12141163085559e-09	1000.0	0.000106327390175407	1.06327390175407e-07	1000.0	3.91969721243161e-06	3.91969721243161e-09	1000.0
M7WW26	long-chain acyl-coa synthetase	1.49175608651118e-06	0.00206302213573357	0.000723092622552371	2.63143470200164e-07	0.00146433724297528	0.000179701411995437	3.72008940144443e-06	0.00387847342463047	0.000959163308383082	2.51875873222008e-06	0.00619315675743262	0.000406700303394909	1.088066345673e-06	0.00284227609667354	0.000382815148375776	5.90915568112932e-07	0.00349602202402167	0.000169025127431311
M7WW40	phosphoribosylamine--glycine ligase / phosphoribosylformylglycinamidine cyclo-ligase	0.00277881118509073	0.99086064872015	0.00280444196535607	0.000767114500933449	0.820606570302147	0.000934813988451247	0.00375700214186544	0.990982271572706	0.00379119006428138	0.000617517484673342	0.990866887375893	0.00062320932563274	0.00982925457436346	0.990910701446651	0.00991941509967904	0.00097773943769819	0.990870353605289	0.000986748098922001
M7WW42	isocitrate dehydrogenase [nad] subunit, mitochondrial	0.00216377089928235	0.126287434401611	0.0171336990852254	0.00119588713069408	0.257825671409975	0.00463835553749988	0.00104584937323592	0.0423141476633241	0.0247163048528663	0.000288768669768115	0.0151729582608101	0.0190317975443173	0.00408930261832275	0.210877224194762	0.0193918647873795	0.00134292342736663	0.232095396541495	0.00578608385766297
M7WW46	putative neuronal calcium sensor ncs1	1.08975422577961e-06	1.08975422577961e-09	1000.0	8.59990184643498e-07	8.59990184643498e-10	1000.0	1.16118372573545e-06	0.00252182445925639	0.00046045382797098	4.79011764505877e-07	0.00122438514778712	0.000391226376252289	6.7455493978935e-07	6.7455493978935e-10	1000.0	1.88224191378163e-06	0.00237734521549027	0.000791741099070236
M7WW56	ribonucleoside-diphosphate reductase subunit m2	1.47228402817462e-07	1.47228402817462e-10	1000.0	6.38458450824997e-08	6.38458450824997e-11	1000.0	2.80002035830166e-07	2.80002035830166e-10	1000.0	1.03653737277263e-07	1.03653737277263e-10	1000.0	4.82369705570495e-08	4.82369705570495e-11	1000.0	2.38779367135054e-06	0.729495974601199	3.27321020881013e-06
M7WW70	nicotinamidase	0.0	0.0	1000.0	0.0	0.0	1000.0	0.0	0.0	1000.0	0.0	0.0	1000.0	0.0	0.0	1000.0	0.0	0.0	1000.0
M7WW95	2-methylcitrate dehydratase	0.0	0.0	0.00622015332518931	6.6183766366662e-22	2.6322689961228e-19	0.00251432381964561	0.0	0.0	0.0440805241153956	1.90609247135987e-19	7.71037504928233e-18	0.0247211381959595	1.32367532733324e-21	2.05717030841598e-19	0.00643444697756926	3.3091883183331e-22	1.37018850488866e-19	0.0024151336159414
M7WWA7	acid phosphatase, phytase	0.0	0.0	1000.0	0.0	0.0	1000.0	0.0	0.0	1000.0	0.0	0.0	1000.0	0.0	0.0	1000.0	0.0	0.0	1000.0
M7WWD6	mitochondrial trans-2-enoyl-coa reductase	0.0	0.0	0.000254138518702023	0.0	0.0	0.000141246958956809	0.0	0.0	0.00119747905054281	0.0	0.0	0.000724971233623852	0.0	0.0	1000.0	0.0	0.0	0.000144441122351569
M7WWF5	glutathione s-transferase	0.0	0.0	0.00258925533141681	0.0	0.0	0.00139812451097921	0.0	0.0	0.000947710279756946	7.72298891504875e-23	1.05524057883831e-19	0.000731869970689604	3.0891955660195e-22	1.93379635668851e-19	0.00159747718798557	0.0	0.0	0.00132321782415741
M7WWF7	peroxiredoxin (alkyl hydroperoxide reductase subunit c)	3.52615601334238e-11	9.72751425920277e-09	0.00362493019221888	1.09478366967027e-12	7.90549533336306e-10	0.00138483880326894	1.2487542565175e-10	3.67145633235301e-08	0.00340125046705153	3.22420864797513e-11	8.71383386771175e-09	0.00370010341822342	9.54716603624098e-11	7.99317664782336e-09	0.0119441449337177	2.83359298408174e-11	7.3834405482262e-09	0.00383776772572846
M7WWG0	glycosyltransferase family 2 protein	1.04833434792881e-20	1.45912868893984e-15	7.18465996779554e-06	7.38151944082444e-22	7.38151944082444e-25	1000.0	0.0	0.0	1000.0	0.0	0.0	1000.0	3.69075972041222e-22	3.69075972041222e-25	1000.0	0.0	0.0	1000.0
M7WWJ6	cytochrome c oxidase subunit 7a (ec 1.9.3.1) (cytochrome c oxidase polypeptide viia)	0.00362997735415907	0.107198031540715	0.0338623508471829	0.0015676039225255	0.0646997802959959	0.0242288909692406	0.0115643980720995	0.257154909131981	0.0449705514513986	0.00335752989095265	0.10962816625802	0.0306265260612896	0.00977043622309748	0.129755865541806	0.0752986092944643	0.00184932879843015	0.0838740836636015	0.022048870373921
M7WWK7	ferric-chelate reductase	1.11137308031392e-06	1.11137308031392e-09	1000.0	2.27210372978805e-07	2.27210372978805e-10	1000.0	9.17648992953875e-07	9.17648992953875e-10	1000.0	3.66926625100092e-07	3.66926625100092e-10	1000.0	1.15015075179308e-06	1.15015075179308e-09	1000.0	5.71446928266262e-07	5.71446928266262e-10	1000.0
M7WWP7	amp deaminase	1.10166573248122e-10	1.10166573248122e-13	1000.0	5.41345769586001e-10	5.41345769586001e-13	1000.0	6.24603166399126e-10	6.24603166399126e-13	1000.0	7.17474435149459e-10	7.17474435149459e-13	1000.0	3.45837045331036e-11	3.45837045331037e-14	1000.0	5.08961510019459e-10	5.08961510019459e-13	1000.0
M7WWQ2	cystathionine gamma-synthase	2.66350282917091e-06	2.66350282917091e-09	1000.0	7.35832713057861e-07	7.35832713057861e-10	1000.0	3.76636926018644e-06	3.76636926018644e-09	1000.0	8.77778472042221e-07	8.77778472042221e-10	1000.0	1.10127314436419e-05	1.10127314436419e-08	1000.0	3.43683429500483e-07	3.43683429500483e-10	1000.0
M7WWV0	carnitine o-acetyltransferase	2.37499729205299e-05	0.0162474780461337	0.00146176365667911	6.05046037420304e-06	0.0162075080048527	0.00037331219410112	0.0038709511232381	0.995649266996312	0.00388786619098916	0.00136085930198265	0.754246946776687	0.00180426226158203	3.65394223884545e-05	0.0272095669077218	0.00134288879026902	9.96323575828672e-06	0.0287470143307359	0.000346583323181294
M7WWW0	6-phosphogluconolactonase (6pgl) (ec 3.1.1.31)	6.65657157557635e-05	0.00414844841193298	0.0160459307061136	1.48726981912733e-05	0.00141568086844272	0.0105056856547292	3.10732053958944e-05	0.00296279637708822	0.0104877964736924	1.28216792351009e-06	0.000181999861459145	0.00704488406326569	0.000123871788323421	0.00489632055033501	0.0252989539900417	2.33130395192968e-05	0.00191421020109134	0.0121789339049627
